codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_tipo_icao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_horario,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao
201803051843352,ACIDENTE,POUSO LONGO,EXCURSÃO DE PISTA,RE,-23.3147,-48.03,QUADRA,SP,BRASIL,****,2018-02-25,14:30:00,SIM,ATIVA,A-034/CENIPA/2018,NÃO,,0,1,NÃO,2018-08-28
200907193657556,INCIDENTE GRAVE,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-17.2155,-42.5968,MINAS NOVAS,MG,BRASIL,****,2009-07-19,14:40:00,,ATIVA,IG-536/CENIPA/2018,NÃO,,0,1,NÃO,2018-08-28
200906083087958,INCIDENTE,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.7991,-50.2409,QUEIROZ,SP,BRASIL,****,2009-06-08,17:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200901218984702,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-18.9211,-47.3419,MONTE CARMELO,MG,BRASIL,****,2009-01-21,14:30:00,,ATIVA,A-544/CENIPA/2018,NÃO,,0,1,NÃO,2018-08-28
201709021831528,INCIDENTE GRAVE,PANE SECA,COMBUSTÍVEL,FUEL,-16.7025,-43.8106,MONTES CLAROS,MG,BRASIL,****,2017-08-31,20:15:00,SIM,ATIVA,IG-109/CENIPA/2017,NÃO,,0,1,NÃO,2018-08-28
201305299042456,INCIDENTE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-16.7227,-43.8654,MONTES CLAROS,MG,BRASIL,SBMK,2013-05-29,14:25:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201712181113568,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.7061,-43.8219,MONTES CLAROS,MG,BRASIL,SBMK,2017-11-06,19:10:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201712181125537,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.7061,-43.8219,MONTES CLAROS,MG,BRASIL,SBMK,2017-11-11,16:48:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201003174937507,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-16.7227,-43.8654,MONTES CLAROS,MG,BRASIL,SBMK,2010-03-17,01:34:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201107235955937,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.7227,-43.8654,MONTES CLAROS,MG,BRASIL,****,2011-07-23,13:33:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201807052156356,INCIDENTE GRAVE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-16.7061,-43.8219,MONTES CLAROS,MG,BRASIL,SBMK,2018-07-05,19:06:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201211093910232,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-16.7227,-43.8654,MONTES CLAROS,MG,BRASIL,****,2012-11-09,13:15:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201803161337187,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-16.7861,-43.8817,MONTES CLAROS,MG,BRASIL,****,2018-03-14,15:30:00,SIM,ATIVA,A-046/CENIPA/2018,NÃO,,0,1,NÃO,2018-08-28
201301081349066,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-16.7227,-43.8654,MONTES CLAROS,MG,BRASIL,****,2013-01-08,00:50:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201101012554670,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2011-01-01,19:35:00,,ATIVA,A DEFINIR,NÃO,,10,1,SIM,2018-08-28
201205187887909,INCIDENTE,FOGO EM VOO,FOGO/FUMAÇA (SEM IMPACTO),F-NI,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2012-05-18,17:56:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201403095483047,INCIDENTE,OUTROS,OUTROS,OTHR,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2014-03-09,14:21:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201104182247669,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2011-04-18,17:01:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201603291456384,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,21.1364,-47.7767,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2016-03-24,14:50:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201508187737818,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1364,-47.7767,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2015-08-18,23:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201101215867503,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2011-01-21,21:38:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200902043696151,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2009-02-04,10:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201103302812748,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2011-03-30,02:18:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201201251136274,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2012-01-25,09:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201703141407057,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1364,-47.7767,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2017-03-12,13:00:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201511278164314,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.1364,-47.7767,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2015-11-27,11:50:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200810206075319,INCIDENTE,FALHA DO MOTOR NO SOLO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2008-10-20,02:01:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200811306167752,ACIDENTE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2008-11-30,16:35:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2018-08-28
201203102252921,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2012-03-10,12:25:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201108093855916,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2011-08-09,20:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201105162458594,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2011-05-16,10:43:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201203263952416,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2012-03-26,20:38:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201408117550650,INCIDENTE,OUTROS,OUTROS,OTHR,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2014-08-11,16:37:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201701171325056,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1364,-47.7767,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2017-01-14,15:06:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201408111605572,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2014-08-11,19:49:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200802236608612,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2008-02-23,00:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201203113784921,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2012-03-11,22:42:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201302266229054,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2013-02-26,21:20:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201510243722959,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1364,-47.7767,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2015-10-24,12:36:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201408243581230,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2014-08-24,17:55:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201103022097857,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2011-03-02,18:51:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201310115908295,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2013-10-11,20:36:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201301036753311,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2013-01-03,20:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201610251622473,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.1364,-47.7767,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2016-10-13,02:50:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201403232046859,ACIDENTE,INDETERMINADO,INDETERMINADO,UNK,-21.2639,-47.8075,RIBEIRÃO PRETO,SP,BRASIL,****,2014-03-23,13:55:00,SIM,ATIVA,A-060/CENIPA/2014,NÃO,,0,1,NÃO,2018-08-28
201312186748715,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2013-12-18,17:14:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201105156691874,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2011-05-15,13:12:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201308187744878,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2013-08-18,19:04:00,,FINALIZADA,IG-147/CENIPA/2013,SIM,2014-06-16,0,1,NÃO,2018-08-28
201301057643342,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2013-01-05,10:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201409019222237,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2014-09-01,09:25:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201411042016119,INCIDENTE,COLISÃO DE VEÍCULO COM AERONAVE,COLISÃO NO SOLO,GCOL,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2014-11-04,03:18:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201104146688582,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2011-04-14,16:10:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201401175065052,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2014-01-17,15:41:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200812311570815,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2008-12-31,21:27:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201507079639200,INCIDENTE GRAVE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1364,-47.7767,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2015-07-07,12:40:00,,FINALIZADA,IG-098/CENIPA/2015,SIM,2016-06-23,0,1,NÃO,2018-08-28
201402106077449,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2014-02-10,21:44:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201602031504135,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1331,-47.7758,RIBEIRÃO PRETO,SP,BRASIL,SBPP,2016-01-21,19:01:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200906038262905,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2009-06-03,14:04:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201302219748292,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2013-02-21,20:21:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201102282751380,INCIDENTE,OUTROS,OUTROS,OTHR,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2011-02-28,12:20:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201103032532751,INCIDENTE,OUTROS,OUTROS,OTHR,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2011-03-03,15:22:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200908237759127,INCIDENTE,SUPERAQUECIMENTO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2009-08-23,19:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201512225051368,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,OUTROS,OTHR,-21.1364,-47.7767,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2015-12-22,06:27:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200812318038159,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2008-12-31,09:45:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201010146380730,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2010-10-14,20:36:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201302263437634,INCIDENTE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2013-02-26,19:40:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201510011632027,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1364,-47.7767,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2015-10-01,19:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201212219893483,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.1364,-47.7767,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2012-12-21,09:43:00,,FINALIZADA,IG-159/CENIPA/2013,SIM,2013-10-21,0,1,SIM,2018-08-28
201303258684285,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2013-03-25,20:40:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201110037441909,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2011-10-03,14:59:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201410038639094,INCIDENTE,OUTROS,OUTROS,OTHR,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2014-10-03,20:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201308161359709,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2013-08-16,19:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201412297419830,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2014-12-29,14:40:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201303253184925,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2013-03-25,18:25:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200802265473505,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-18.6074,-45.3555,MORADA NOVA DE MINAS,MG,BRASIL,SNMM,2008-02-26,00:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200802269742851,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-18.6074,-45.3555,MORADA NOVA DE MINAS,MG,BRASIL,****,2008-02-26,17:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201408047773552,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.4125,-47.5635,RIO CLARO,SP,BRASIL,SDED,2014-08-04,19:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201407206191204,ACIDENTE,COLISÃO DE AERONAVES EM VOO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.3875,-47.5742,RIO CLARO,SP,BRASIL,****,2014-07-20,19:30:00,,ATIVA,A DEFINIR,NÃO,,0,2,NÃO,2018-08-28
201310148311880,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.4172,-47.5542,RIO CLARO,SP,BRASIL,SDRK,2013-10-14,15:30:00,,FINALIZADA,A-185/CENIPA/2013,SIM,2014-03-24,1,1,NÃO,2018-08-28
201206034887311,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.4222,-46.7075,RIO CLARO,SP,BRASIL,SDRK,2012-06-03,19:40:00,,FINALIZADA,A-120/CENIPA/2013,SIM,2014-07-21,0,1,NÃO,2018-08-28
201109183619314,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-22.4228,-47.5594,RIO CLARO,SP,BRASIL,****,2011-09-18,16:10:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2018-08-28
201408208023618,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.4311,-47.5642,RIO CLARO,SP,BRASIL,SDRK,2014-08-20,16:50:00,,FINALIZADA,IG-141/CENIPA/2014,SIM,2015-04-30,0,1,SIM,2018-08-28
201501227810609,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-22.4125,-47.5635,RIO CLARO,SP,BRASIL,SDRK,2015-01-22,18:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200906134111359,ACIDENTE,POUSO ANTES DA PISTA,POUSO AQUÉM/ALÉM DA PISTA,USOS,-17.8172,-40.3339,NANUQUE,MG,BRASIL,****,2009-06-13,15:20:00,,FINALIZADA,A-061/CENIPA/2011,SIM,2011-08-29,3,1,NÃO,2018-08-28
201607141300313,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-20.0472,-43.9614,NOVA LIMA,MG,BRASIL,SJLY,2016-07-08,19:50:00,SIM,FINALIZADA,IG-099/CENIPA/2016,SIM,2018-05-10,1,1,NÃO,2018-08-28
201306156309385,INCIDENTE GRAVE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-20.0108,-43.9667,NOVA LIMA,MG,BRASIL,****,2013-06-15,12:00:00,,FINALIZADA,IG-129/CENIPA/2013,SIM,2014-06-16,4,1,NÃO,2018-08-28
201502012538135,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-20.0486,-43.9606,NOVA LIMA,MG,BRASIL,SJLY,2015-02-01,15:10:00,,FINALIZADA,A-015/CENIPA/2015,SIM,2016-04-22,0,1,NÃO,2018-08-28
201609121123333,INCIDENTE GRAVE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-20.1675,-43.8919,NOVA LIMA,MG,BRASIL,****,2016-08-31,17:40:00,SIM,ATIVA,IG-114/CENIPA/2016,NÃO,,0,1,NÃO,2018-08-28
200810229198803,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,21.3103,-49.5081,SALES,SP,BRASIL,****,2008-10-22,14:05:00,,FINALIZADA,I-045/CENIPA/2013,SIM,2013-09-10,3,1,NÃO,2018-08-28
200901246616573,ACIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-20.8667,47.9569,SALES OLIVEIRA,SP,BRASIL,****,2009-01-24,19:35:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2018-08-28
